mean_ch0,std_ch0,slope_ch0,autocorr1_ch0,max_abs_ch0,cusum_range_ch0,mean_ch1,std_ch1,slope_ch1,autocorr1_ch1,max_abs_ch1,cusum_range_ch1,mean_nis,max_nis,corr_01,exceed_frac,label_index,label
1.444482321e+00,1.033690927e+00,1.441748339e+00,2.126500407e-01,3.827210776e+00,2.620448556e+00,1.611867829e+00,9.096817337e-01,1.032918661e+00,-1.394201964e-02,3.825792487e+00,1.565971582e+00,6.580684860e+00,2.717268565e+01,8.703036870e-02,2.300000000e-01,5,actuator_loss_of_effectiveness
-1.329697085e-01,1.051192356e+00,-2.468614291e-01,-9.181879708e-02,2.891252439e+00,9.461040780e-01,1.496939011e-01,1.089439712e+00,-3.889884829e-01,5.708787252e-02,3.544895054e+00,1.599673623e+00,2.331973462e+00,1.326290966e+01,1.247758112e-01,2.000000000e-02,0,none
-1.194055387e-01,1.051214336e+00,2.969317046e-01,4.475096851e-02,3.070566042e+00,1.113601089e+00,-4.012374670e-02,1.108117906e+00,-2.405234076e-02,-1.760928514e-01,2.596094874e+00,9.890398546e-01,2.348844470e+00,1.109951999e+01,1.773341881e-01,1.000000000e-02,0,none
-1.103161218e-01,9.751255885e-01,1.724952258e-01,3.276428545e-02,2.311743254e+00,1.205669836e+00,-1.305964780e-01,1.012472930e+00,-1.114871702e+00,1.811536682e-01,2.941312282e+00,1.713668286e+00,2.005196435e+00,9.836885120e+00,-1.039220809e-01,1.000000000e-02,6,actuator_stuck
-1.383914181e-01,9.684803203e-01,4.318046868e-03,6.061966406e-02,2.311743254e+00,1.281473136e+00,-2.239901415e-01,1.035312395e+00,-1.604291561e+00,2.479669995e-01,2.941312282e+00,2.188315703e+00,2.079149654e+00,9.836885120e+00,-1.259581066e-01,1.000000000e-02,6,actuator_stuck
-2.623300827e-01,1.092158062e+00,-1.014003421e+00,1.690517828e-01,3.692613270e+00,1.616107530e+00,-5.829103401e-01,1.126212198e+00,-2.105024079e+00,3.443467654e-01,3.486138651e+00,2.983559805e+00,2.869764683e+00,2.304839494e+01,1.953459733e-02,6.000000000e-02,6,actuator_stuck
-5.722328344e-01,1.201291643e+00,-2.409058002e+00,3.107679234e-01,3.692613270e+00,3.375543465e+00,-1.432584279e+00,1.555359946e+00,-4.117652030e+00,5.781978511e-01,5.526207950e+00,5.568279720e+00,6.241994309e+00,3.227919044e+01,3.976565296e-01,2.600000000e-01,6,actuator_stuck
-3.368342110e-02,9.150283726e-01,1.532123566e-01,9.641979361e-02,2.073311886e+00,9.297447159e-01,3.497494905e-02,9.443166423e-01,6.075431895e-01,6.185310748e-02,2.060070419e+00,1.594949747e+00,1.731368663e+00,8.090795281e+00,-1.932802750e-02,0.000000000e+00,0,none
-9.155019575e-02,1.055409077e+00,2.676424155e-01,9.535098260e-02,2.391129497e+00,8.554723130e-01,1.402948365e-01,1.152852643e+00,-1.264154191e-01,1.662359861e-02,3.245432528e+00,8.829483491e-01,2.471021615e+00,1.058753641e+01,2.162359385e-02,1.000000000e-02,0,none
-3.044945983e-01,9.853121923e-01,-5.928704389e-01,-6.879705308e-02,2.666339212e+00,1.377208628e+00,-3.613484460e-01,9.272369939e-01,-4.967719393e-01,8.798318323e-02,2.959065543e+00,8.893366486e-01,2.053898219e+00,8.889040003e+00,-2.037747086e-02,0.000000000e+00,7,actuator_runaway
-3.254237892e-01,1.050225826e+00,-6.631345613e-01,-9.117259256e-02,2.961578709e+00,1.477668745e+00,-3.661676094e-01,9.482653938e-01,-5.576208847e-01,1.524937426e-02,2.959065543e+00,8.996783549e-01,2.242160904e+00,8.889040003e+00,-3.677780275e-02,0.000000000e+00,7,actuator_runaway
-3.497898543e-01,1.089076787e+00,-8.798106958e-01,-5.676811387e-02,3.450487924e+00,1.532944171e+00,-5.613279249e-01,9.702761318e-01,-5.244457208e-01,-6.734480192e-02,2.959065543e+00,1.312709010e+00,2.564966002e+00,1.269963724e+01,-9.681657756e-03,1.000000000e-02,7,actuator_runaway
-5.897853015e-01,1.021949307e+00,-7.137878525e-01,2.169654297e-02,3.450487924e+00,1.341064688e+00,-7.733599428e-01,1.131670453e+00,-1.707391529e+00,1.063104858e-01,3.918613978e+00,2.424166216e+00,3.270990703e+00,1.664830584e+01,1.503811483e-03,4.000000000e-02,7,actuator_runaway
1.308046296e-01,9.729814912e-01,-5.060853641e-02,2.087443970e-02,2.428870882e+00,7.868660062e-01,3.666713881e-02,1.008252765e+00,-5.847887355e-01,1.078949189e-01,3.110463469e+00,1.335036820e+00,1.981720951e+00,1.022757454e+01,-3.552085450e-02,1.000000000e-02,0,none
-7.739902703e-02,9.245064152e-01,-5.871058510e-01,2.053994977e-01,2.079763770e+00,1.009844828e+00,-1.616403253e-03,1.074652199e+00,1.723999382e-01,-3.387486314e-02,2.568672635e+00,8.779668306e-01,2.015582682e+00,8.717264221e+00,-2.042045950e-02,0.000000000e+00,0,none
-1.207481889e-01,8.874683351e-01,-6.596596857e-01,-1.212344079e-01,2.679008089e+00,1.533798434e+00,-8.527649151e-03,1.073534630e+00,-9.837158293e-02,-1.808894568e-01,2.704631942e+00,7.647552425e-01,1.954729494e+00,1.187470412e+01,5.714787669e-02,2.000000000e-02,0,none
-9.329995515e-02,8.758381778e-01,-3.838883625e-01,-1.488894468e-01,2.679008089e+00,1.327218372e+00,-5.475258149e-02,9.816590997e-01,5.847254988e-02,-1.808379494e-01,2.704631942e+00,8.308929914e-01,1.742449829e+00,1.187470412e+01,6.613582826e-02,2.000000000e-02,0,none
-1.357851057e-01,8.795893685e-01,1.173739436e-01,-1.760180316e-01,2.520787319e+00,1.110544104e+00,-2.614052567e-02,8.976416624e-01,-3.584000050e-01,-1.415170941e-01,2.704631942e+00,6.868221096e-01,1.598558933e+00,9.257810924e+00,1.146916664e-01,1.000000000e-02,0,none
-2.301166620e-01,8.917039030e-01,4.276635111e-02,-1.117467419e-01,2.520787319e+00,1.061234227e+00,-9.652408123e-02,8.737518967e-01,-8.926647644e-02,-9.214130630e-02,2.704631942e+00,8.381199767e-01,1.620848804e+00,8.654862771e+00,1.281115710e-01,0.000000000e+00,0,none
-1.651993792e-02,1.030340034e+00,-9.684466282e-01,9.895752653e-02,2.155182685e+00,1.576330532e+00,-2.929849718e-02,1.003220240e+00,-2.417319773e-01,-1.229934297e-01,2.369921571e+00,1.748808106e+00,2.069182746e+00,7.671214693e+00,-6.259510487e-02,0.000000000e+00,0,none
-1.029205012e-01,9.723272249e-01,-3.931802620e-01,-3.725743954e-02,3.015903785e+00,1.009281723e+00,2.451880502e-01,9.485757983e-01,-2.306030468e-01,-8.834690142e-02,2.591054784e+00,8.286660814e-01,1.915926087e+00,1.274926192e+01,4.577229790e-02,2.000000000e-02,0,none
-2.503005093e+00,1.463220610e+00,-3.755434659e+00,5.612626869e-01,6.295312545e+00,4.618073702e+00,4.730600408e+00,1.136552234e+00,-1.993948495e+00,2.533144328e-01,7.640703495e+00,2.878213077e+00,3.207638024e+01,6.061833560e+01,3.101720017e-01,9.900000000e-01,1,sensor_bias
-2.851795129e+00,1.371035006e+00,-3.293789920e+00,5.034093029e-01,6.295312545e+00,4.528754971e+00,4.532717876e+00,1.072486713e+00,-1.338252768e+00,6.225636820e-02,7.049201922e+00,2.028299640e+00,3.170823154e+01,6.061833560e+01,1.548761711e-01,9.900000000e-01,1,sensor_bias
-3.213676273e+00,1.182378683e+00,-2.340378298e+00,3.938756654e-01,6.295312545e+00,3.663671290e+00,4.347037082e+00,1.048518854e+00,-4.607834262e-01,-9.594713242e-02,6.807185867e+00,1.377016593e+00,3.172185772e+01,6.061833560e+01,-2.418767487e-02,9.900000000e-01,1,sensor_bias
-3.733027292e+00,1.129873337e+00,-1.705191132e+00,2.365798921e-01,6.295312545e+00,2.356408907e+00,4.329127116e+00,1.100262297e+00,1.960302399e-01,-1.302937950e-01,6.804212428e+00,1.475573715e+00,3.516402523e+01,6.959451597e+01,-8.585230024e-02,1.000000000e+00,1,sensor_bias
-4.563730473e-02,1.015297329e+00,6.936903506e-02,1.655771588e-01,2.627614891e+00,1.550398826e+00,1.317205874e-01,8.944712716e-01,8.776299186e-02,1.207538257e-01,2.474556280e+00,9.443726280e-01,1.850340598e+00,7.721172009e+00,1.449386674e-01,0.000000000e+00,0,none
3.579089494e-02,9.984140728e-01,4.924096666e-02,-3.027775464e-02,2.881332967e+00,7.968022728e-01,5.757883905e-02,1.077559153e+00,8.479341765e-01,1.655729989e-01,2.511719873e+00,1.612658662e+00,2.162560700e+00,1.065782349e+01,7.536532653e-02,1.000000000e-02,0,none
7.585358982e-04,9.657119594e-01,8.018205390e-01,1.924981884e-01,2.122765772e+00,1.827653224e+00,-6.261573372e-01,1.056569695e+00,-9.950300791e-01,2.078565253e-02,4.110550276e+00,1.484468092e+00,2.441012696e+00,1.689720682e+01,-1.660806857e-01,2.000000000e-02,2,sensor_drift
3.912757964e-03,9.625685578e-01,1.067055224e+00,1.399873899e-01,2.122765772e+00,1.841216379e+00,-6.670601520e-01,1.060981274e+00,-8.032485527e-01,4.145523538e-02,4.110550276e+00,1.512694719e+00,2.497204048e+00,1.689720682e+01,-1.917416521e-01,2.000000000e-02,2,sensor_drift
1.683453040e-01,9.999323788e-01,1.252306301e+00,1.940558099e-01,2.828573822e+00,1.834041084e+00,-8.328222429e-01,1.045384762e+00,-9.414740383e-01,6.729194822e-02,4.110550276e+00,1.430634719e+00,2.814627092e+00,1.689720682e+01,-1.588525973e-01,2.000000000e-02,2,sensor_drift
5.382869165e-01,1.099273901e+00,1.262297969e+00,8.031631296e-02,3.023869143e+00,1.762904015e+00,-1.112734263e+00,1.062544181e+00,-1.054103750e+00,1.370874441e-01,4.110550276e+00,1.595638947e+00,3.865333590e+00,1.960274164e+01,-1.386934716e-01,8.000000000e-02,2,sensor_drift
3.620996125e-02,9.535974593e-01,1.443056148e-01,5.212658359e-02,2.287898650e+00,1.132295927e+00,5.803754926e-02,8.108775517e-01,1.612007451e-01,2.147172487e-02,2.004923121e+00,1.388284898e+00,1.571550037e+00,8.262436780e+00,-1.439893204e-01,0.000000000e+00,0,none
-2.056551836e-02,9.154593671e-01,-1.777119623e-01,1.885948854e-01,2.424871639e+00,1.328188003e+00,8.798448328e-02,1.036297359e+00,-4.045124938e-01,-2.046242131e-01,3.323331587e+00,1.078840616e+00,1.920142280e+00,1.288005168e+01,-1.312113585e-02,1.000000000e-02,0,none
-1.659817593e+00,2.157397861e+00,-7.436857062e+00,9.693555544e-01,5.821194665e+00,9.276819982e+00,2.780658420e-02,1.019066487e+00,8.006823347e-01,1.350687123e-01,2.652525503e+00,1.825059885e+00,8.448629685e+00,3.495535005e+01,-2.374742690e-01,3.200000000e-01,3,sensor_stuck
-2.438527977e+00,2.322182837e+00,-8.005189082e+00,9.690931862e-01,6.936813764e+00,1.001623020e+01,1.917778900e-01,1.150973901e+00,1.771417748e+00,2.781772060e-01,3.401684707e+00,2.661313544e+00,1.270047150e+01,5.320735526e+01,-4.608060247e-01,4.200000000e-01,3,sensor_stuck
-3.731138831e+00,2.616002363e+00,-9.014225070e+00,9.692428912e-01,8.799384806e+00,1.131053971e+01,6.329903293e-01,1.386213392e+00,3.092766824e+00,4.846741788e-01,3.974343746e+00,4.104838735e+00,2.308712966e+01,8.603251513e+01,-6.660706130e-01,5.700000000e-01,3,sensor_stuck
-6.183140784e+00,3.092299037e+00,-1.067958580e+01,9.708336112e-01,1.188768365e+01,1.342497995e+01,1.536779659e+00,1.770265825e+00,4.888683855e+00,6.226885450e-01,6.505930405e+00,6.717239692e+00,5.328907609e+01,1.700248528e+02,-8.028228276e-01,8.200000000e-01,3,sensor_stuck
-1.080256606e-01,1.038319699e+00,-2.887536884e-01,-3.523250859e-02,3.060974682e+00,1.401175860e+00,2.968592462e-02,9.754658367e-01,4.032503107e-01,2.822064925e-02,2.399403413e+00,1.212752738e+00,2.042192193e+00,1.170808069e+01,1.168705142e-01,2.000000000e-02,0,none
1.650009254e-02,1.052113273e+00,-2.015386724e-01,3.249440637e-03,2.712403525e+00,1.403136974e+00,2.691464300e-02,9.390999148e-01,8.836074950e-02,-7.016742116e-02,2.620245401e+00,1.406614786e+00,1.989847639e+00,7.357282322e+00,5.606496175e-02,0.000000000e+00,0,none
2.167101347e+00,1.240563791e+00,2.534037983e+00,3.486387331e-01,4.909671285e+00,3.740917491e+00,-2.988149728e+00,1.588219042e+00,5.437779298e+00,9.646215661e-01,5.572044926e+00,6.764065092e+00,1.768680529e+01,3.254940093e+01,5.452210162e-01,8.200000000e-01,4,sensor_dropout
2.337246705e+00,1.138123760e+00,1.636397460e+00,1.836135811e-01,4.909671285e+00,3.030380166e+00,-2.388011318e+00,1.758789574e+00,6.007764784e+00,9.683522810e-01,4.873674846e+00,7.604601190e+00,1.555398667e+01,2.982304949e+01,3.494003961e-01,7.500000000e-01,4,sensor_dropout
2.320233575e+00,1.113172908e+00,-3.678187308e-01,2.111957719e-01,4.909671285e+00,3.135861567e+00,-1.411073649e+00,2.064936318e+00,7.086221732e+00,9.710072131e-01,4.300775268e+00,8.982118804e+00,1.287772861e+01,2.624176462e+01,-1.708047837e-01,6.200000000e-01,4,sensor_dropout
1.957322623e+00,1.398894901e+00,-3.318476824e+00,4.665995390e-01,4.909671285e+00,4.944017447e+00,4.271375123e-01,2.364104061e+00,8.179095309e+00,9.732420283e-01,4.384257250e+00,1.040601386e+01,1.155945326e+01,2.411315758e+01,-6.981003837e-01,5.900000000e-01,4,sensor_dropout
-3.659947524e-02,8.790863603e-01,-8.716992782e-02,-5.220431967e-02,2.348343454e+00,1.350683132e+00,-3.334331841e-02,1.046673331e+00,1.761311426e-01,-1.892083865e-02,2.875442474e+00,1.235213684e+00,1.870769189e+00,9.760319387e+00,8.591661489e-02,1.000000000e-02,0,none
-2.120485832e-02,1.012144740e+00,-2.672570577e-01,1.610650415e-01,2.633098014e+00,1.359456388e+00,2.821375448e-02,9.220208966e-01,2.305596637e-01,-5.644358201e-02,2.059000303e+00,9.184770114e-01,1.875805170e+00,7.529317975e+00,-1.490982503e-01,0.000000000e+00,0,none
-1.869271781e-01,1.156002309e+00,-1.418420029e+00,1.974236204e-01,2.933402747e+00,2.484944305e+00,-4.322498209e-01,1.323073874e+00,-2.229955553e+00,2.800541842e-01,4.110216939e+00,3.654495988e+00,3.308647491e+00,1.948262091e+01,2.042381342e-01,6.000000000e-02,5,actuator_loss_of_effectiveness
-3.189366860e-01,1.201606966e+00,-1.779224505e+00,2.484989134e-01,2.933402747e+00,2.840157301e+00,-6.685646399e-01,1.471126166e+00,-3.225750060e+00,3.424558002e-01,4.110216939e+00,4.611382771e+00,4.156770784e+00,1.948262091e+01,3.048535419e-01,1.200000000e-01,5,actuator_loss_of_effectiveness
-5.713883641e-01,1.223532719e+00,-2.305670925e+00,3.236423723e-01,2.933402747e+00,3.029612266e+00,-1.273656789e+00,1.787003119e+00,-4.777501985e+00,5.846528835e-01,6.428572955e+00,6.262226016e+00,6.639098741e+00,4.183913959e+01,4.256172253e-01,2.500000000e-01,5,actuator_loss_of_effectiveness
-1.343329517e+00,1.501105985e+00,-3.605358634e+00,5.353229782e-01,5.287398981e+00,4.401416839e+00,-2.748046940e+00,2.185281082e+00,-6.631521845e+00,7.231305898e-01,7.890786293e+00,8.684095857e+00,1.638506876e+01,7.062707682e+01,6.261946000e-01,5.000000000e-01,5,actuator_loss_of_effectiveness
-8.776549992e-02,1.051316372e+00,-4.432880334e-01,-2.732056490e-03,2.705885672e+00,1.364066861e+00,3.955733064e-02,9.799077678e-01,-3.117527355e-01,9.205895223e-02,3.216191611e+00,1.158547487e+00,2.074752913e+00,1.117960952e+01,1.105511551e-01,2.000000000e-02,0,none
-1.032500208e-01,1.098333938e+00,3.521897668e-01,-6.270996285e-02,3.105629628e+00,2.068788805e+00,8.427875324e-02,9.541501293e-01,-2.065857321e-01,1.113806404e-03,3.017842639e+00,1.631225156e+00,2.134503383e+00,9.726108561e+00,2.855114177e-02,1.000000000e-02,0,none
-5.068049584e-01,1.079452558e+00,-1.501476448e+00,3.181407555e-01,2.634270734e+00,2.541902769e+00,-8.249483894e-01,1.204935191e+00,-2.340742177e+00,3.107792273e-01,4.148996221e+00,3.199844948e+00,3.554477750e+00,1.765964182e+01,1.961988231e-01,6.000000000e-02,6,actuator_stuck
-6.448228686e-01,1.149328987e+00,-1.954460015e+00,3.576771287e-01,3.529138178e+00,2.930137203e+00,-1.067294342e+00,1.251593671e+00,-2.824873391e+00,5.089252539e-01,4.148996221e+00,3.748149214e+00,4.442357584e+00,2.488397029e+01,3.203414923e-01,1.100000000e-01,6,actuator_stuck
-8.957710865e-01,1.163353454e+00,-2.063870798e+00,4.087712559e-01,3.699419765e+00,2.792730829e+00,-1.558325427e+00,1.430235958e+00,-3.706375174e+00,6.506084337e-01,4.351497158e+00,4.761801892e+00,6.629750132e+00,3.261506040e+01,4.100625758e-01,2.300000000e-01,6,actuator_stuck
-1.646829594e+00,1.268997319e+00,-2.880887343e+00,5.489433663e-01,4.906602338e+00,3.779806839e+00,-2.568279408e+00,1.580647780e+00,-4.261022760e+00,6.987228471e-01,6.758404036e+00,5.781908515e+00,1.341690843e+01,4.948883620e+01,5.135043916e-01,4.800000000e-01,6,actuator_stuck
-1.359014086e-01,1.093031132e+00,4.015402099e-01,-1.011758405e-01,3.204138447e+00,1.226978406e+00,9.892908960e-02,1.019009471e+00,3.283984084e-01,-5.009166601e-02,2.645259530e+00,1.229714675e+00,2.261353515e+00,1.039873455e+01,3.796907473e-02,3.000000000e-02,0,none
9.582732997e-02,9.747190129e-01,-3.549744584e-01,1.493937391e-01,2.132045727e+00,9.869221559e-01,4.465951894e-03,9.342795972e-01,2.253983587e-01,-4.331640987e-02,2.447750254e+00,1.196374872e+00,1.832158342e+00,6.355479745e+00,-6.773575037e-02,0.000000000e+00,0,none
-1.811032791e-01,1.202726993e+00,-3.056406989e-01,3.613394666e-02,3.436570418e+00,1.387204911e+00,-1.060029885e-01,9.925288322e-01,-5.845610089e-01,-1.316026088e-01,2.998188615e+00,1.281004349e+00,2.475700734e+00,1.436884727e+01,-3.525752695e-02,7.000000000e-02,7,actuator_runaway
-2.446162846e-01,1.195587420e+00,-3.847497449e-01,3.952640472e-02,3.436570418e+00,1.099415538e+00,-1.619842970e-01,9.618387298e-01,-1.012231087e+00,-4.596510073e-02,2.998188615e+00,1.415081576e+00,2.440639060e+00,1.436884727e+01,-2.416465999e-02,8.000000000e-02,7,actuator_runaway
-4.193941730e-01,1.133045555e+00,-5.926301897e-01,6.336440527e-02,3.436570418e+00,1.275218870e+00,-3.302504635e-01,9.909094057e-01,-1.183993852e+00,7.737034011e-02,3.058542363e+00,1.699007558e+00,2.550650522e+00,1.436884727e+01,-3.028282041e-03,9.000000000e-02,7,actuator_runaway
-5.594845445e-01,1.078795020e+00,-7.141860570e-01,4.658364961e-02,3.436570418e+00,1.648656106e+00,-6.919293033e-01,1.041360556e+00,-1.703484387e+00,1.124154453e-01,3.846616501e+00,2.436082633e+00,3.040019620e+00,1.970378129e+01,1.358675408e-01,9.000000000e-02,7,actuator_runaway
-4.084045634e-02,1.041395038e+00,-7.548294315e-01,-8.054033370e-02,2.712202184e+00,1.166427990e+00,-6.632524259e-02,9.380651986e-01,-1.666737996e-01,1.882857789e-02,3.286460800e+00,1.006516741e+00,1.970536923e+00,1.111271158e+01,6.576950282e-02,2.000000000e-02,0,none
1.486550677e-01,1.004195687e+00,1.657346685e-01,-3.479536772e-02,2.739575013e+00,1.117940480e+00,6.966721817e-02,1.000097406e+00,-4.979664612e-01,-2.070194364e-01,2.416136049e+00,1.009371179e+00,2.035555651e+00,8.805757288e+00,-2.635706518e-01,0.000000000e+00,0,none
-4.160022250e-02,1.108783198e+00,-1.274289070e-01,-1.255436881e-01,3.135252256e+00,9.511109972e-01,5.273764088e-02,1.002915031e+00,3.819092979e-01,-2.001563114e-02,2.682416911e+00,1.385445266e+00,2.239750578e+00,1.097442120e+01,-1.961097342e-01,5.000000000e-02,0,none
-6.407784694e-02,1.105103659e+00,-3.463475311e-01,-8.302004551e-02,3.135252256e+00,8.547279226e-01,4.357724081e-02,1.001394241e+00,2.302921593e-01,-1.100550341e-02,2.682416911e+00,1.328650785e+00,2.230049470e+00,1.097442120e+01,-1.240483439e-01,5.000000000e-02,0,none
-1.365020136e-01,1.072308169e+00,-2.454656939e-01,-6.109340247e-03,3.135252256e+00,9.848177113e-01,5.653938044e-02,9.352233802e-01,5.490730600e-01,2.495907678e-02,2.477980014e+00,1.195697574e+00,2.046317081e+00,1.097442120e+01,-8.891317414e-02,3.000000000e-02,0,none
-5.506725505e-03,1.121037024e+00,6.459110604e-01,3.706027411e-02,3.135252256e+00,1.530279033e+00,-4.285240362e-02,1.000371394e+00,-7.836271531e-01,1.122985078e-01,2.772437929e+00,1.635476739e+00,2.259333588e+00,1.097442120e+01,-1.963191946e-01,3.000000000e-02,0,none
-1.703440984e-02,9.438494009e-01,1.383119543e-01,-1.156348647e-01,2.476586660e+00,6.145405780e-01,4.572200891e-02,8.910204501e-01,-3.696759574e-02,1.048599312e-02,2.034974418e+00,1.005924266e+00,1.687149807e+00,6.289298768e+00,-3.034578879e-02,0.000000000e+00,0,none
-8.253013040e-02,9.748967196e-01,1.290615104e-01,2.242328637e-01,2.632619397e+00,1.341376259e+00,2.154318209e-01,9.024649778e-01,-3.458875194e-01,6.358703712e-03,3.498622533e+00,1.073752230e+00,1.818088742e+00,1.576146396e+01,-2.641010168e-01,1.000000000e-02,0,none
-2.824955272e+00,1.606581583e+00,-4.251547738e+00,5.562649993e-01,6.497955740e+00,5.713835739e+00,4.913483245e+00,1.120392393e+00,-2.079430499e+00,4.462395968e-01,8.083172456e+00,2.800240556e+00,3.595907338e+01,6.659709767e+01,4.633100105e-01,9.900000000e-01,1,sensor_bias
-3.213852223e+00,1.495728192e+00,-3.695915006e+00,4.573189527e-01,6.497955740e+00,4.747596069e+00,4.701729511e+00,1.024662087e+00,-1.445363076e+00,2.838587618e-01,8.083172456e+00,1.956452744e+00,3.572224172e+01,6.659709767e+01,3.251378389e-01,9.900000000e-01,1,sensor_bias
-3.668146806e+00,1.268488402e+00,-2.406884965e+00,2.319444745e-01,6.882188518e+00,3.213731463e+00,4.548514043e+00,8.509803818e-01,-3.767973952e-01,1.695887144e-01,6.375778918e+00,1.528390333e+00,3.647751142e+01,6.786817707e+01,2.495638918e-03,9.900000000e-01,1,sensor_bias
-4.206798805e+00,1.080392812e+00,-1.354696355e+00,1.009121814e-02,6.905224369e+00,1.773977615e+00,4.598447963e+00,8.161849998e-01,1.977806301e-01,2.376094168e-01,7.550967819e+00,1.707005705e+00,4.067628644e+01,7.437562668e+01,1.140859687e-02,1.000000000e+00,1,sensor_bias
6.023435017e-02,9.138590218e-01,4.703641376e-02,-1.672655577e-02,2.884878740e+00,9.227787531e-01,-9.084535879e-02,8.957351018e-01,3.603307268e-03,5.851746273e-02,2.257503814e+00,7.555323267e-01,1.649360741e+00,8.399606837e+00,-2.469740634e-03,0.000000000e+00,0,none
-9.093890139e-02,9.782577145e-01,-7.032005161e-02,-3.033619836e-02,2.489495679e+00,1.202727477e+00,7.298185776e-02,9.803823708e-01,-5.892020200e-01,1.328974560e-01,3.680578937e+00,1.697683059e+00,1.931733984e+00,1.481907410e+01,-1.166305522e-01,2.000000000e-02,0,none
4.983844653e+00,1.852582814e+00,4.853075535e+00,7.365839705e-01,8.328741915e+00,6.700600840e+00,-1.703876214e+00,1.587178181e+00,-3.890375679e+00,5.317488560e-01,6.115361330e+00,5.318626765e+00,3.369309934e+01,1.013920306e+02,-5.550848681e-01,8.300000000e-01,2,sensor_drift
5.392965836e+00,1.436437551e+00,2.837970120e+00,5.875355201e-01,8.328741915e+00,4.142349536e+00,-2.102190730e+00,1.647399408e+00,-4.063348096e+00,5.278421256e-01,6.518932779e+00,5.195966271e+00,3.828056402e+01,1.013920306e+02,-3.954180835e-01,9.300000000e-01,2,sensor_drift
5.763668471e+00,1.021416221e+00,3.229500145e-01,1.249978599e-01,8.328741915e+00,2.001596642e+00,-2.660412172e+00,1.619790161e+00,-3.867841093e+00,4.762173173e-01,6.518932779e+00,5.043313613e+00,4.396467843e+01,1.013920306e+02,-2.183428009e-02,1.000000000e+00,2,sensor_drift
5.712099038e+00,1.055391237e+00,-9.856854546e-01,6.063662061e-02,8.328741915e+00,2.254286865e+00,-3.425469107e+00,1.369058540e+00,-2.656221366e+00,3.044502314e-01,6.518932779e+00,3.797616808e+00,4.735008597e+01,1.013920306e+02,1.580957437e-01,1.000000000e+00,2,sensor_drift
1.631198695e-02,8.700906712e-01,-4.761253341e-01,9.250942361e-02,2.476174460e+00,1.010690234e+00,5.649505777e-02,1.040475854e+00,-8.330699725e-02,-7.011494786e-02,3.170353639e+00,1.039744688e+00,1.843105552e+00,1.156918456e+01,2.050478794e-02,1.000000000e-02,0,none
1.587359345e-01,9.191321463e-01,2.259188644e-01,9.517151002e-02,2.227309619e+00,1.075104157e+00,-6.457145653e-02,8.892037952e-01,3.098287469e-01,-6.825862976e-02,2.294847943e+00,9.440900846e-01,1.664853862e+00,5.974508563e+00,-6.702469988e-02,0.000000000e+00,0,none
-2.980489728e+00,2.379181253e+00,-8.184603103e+00,9.696499368e-01,7.634636590e+00,1.030721312e+01,8.047499572e-01,1.313657876e+00,2.389672132e+00,3.371614177e-01,3.629127657e+00,3.370085393e+00,1.691714196e+01,6.792655987e+01,-5.487701001e-01,4.900000000e-01,3,sensor_stuck
-3.834439839e+00,2.589982779e+00,-8.920685976e+00,9.701586125e-01,8.822826725e+00,1.119003277e+01,1.032020422e+00,1.473278331e+00,3.394830631e+00,4.321389562e-01,4.801031565e+00,4.561663176e+00,2.464655487e+01,9.515618434e+01,-6.743939542e-01,5.900000000e-01,3,sensor_stuck
-5.250072099e+00,2.908630325e+00,-1.003534666e+01,9.701839797e-01,1.074742713e+01,1.258565420e+01,1.677010494e+00,1.655797604e+00,4.363003686e+00,6.585246368e-01,5.631254165e+00,5.705045458e+00,4.157741732e+01,1.307707043e+02,-7.719681062e-01,7.300000000e-01,3,sensor_stuck
-7.909643424e+00,3.308188626e+00,-1.144129208e+01,9.708313915e-01,1.387460866e+01,1.441097265e+01,2.864992793e+00,1.951213757e+00,5.764233856e+00,7.695578790e-01,7.364423069e+00,7.573630637e+00,8.552198990e+01,2.299113520e+02,-8.569154954e-01,9.700000000e-01,3,sensor_stuck
1.002632793e-01,8.440304636e-01,-3.574814029e-01,1.043740828e-01,2.382187134e+00,1.030953475e+00,8.704376506e-03,1.054528652e+00,-2.567645552e-02,-1.530380495e-01,2.428087939e+00,1.017604240e+00,1.834546593e+00,8.496515802e+00,7.808956140e-02,0.000000000e+00,0,none
1.169575009e-01,1.095310620e+00,-8.261272950e-01,-1.395854449e-01,2.693204690e+00,1.680829106e+00,-5.175280919e-02,8.622502104e-01,3.401217878e-01,1.918733244e-01,1.820559231e+00,1.051068918e+00,1.959538190e+00,7.293180175e+00,4.712998248e-02,0.000000000e+00,0,none
7.025541006e-01,1.073157877e+00,-4.868189339e-01,1.461895781e-01,2.792818681e+00,2.277414508e+00,-8.135250601e-01,1.842554756e+00,6.365263270e+00,9.688290951e-01,3.858464141e+00,7.995784250e+00,5.702081145e+00,1.568015318e+01,-1.640162792e-01,2.000000000e-01,4,sensor_dropout
6.864506611e-01,1.077078973e+00,-1.177431497e+00,1.538469313e-01,2.792818681e+00,2.354711018e+00,-1.682441104e-01,1.910155507e+00,6.601185466e+00,9.716015620e-01,3.198583421e+00,8.345149856e+00,5.308313766e+00,1.352708848e+01,-3.403757632e-01,1.600000000e-01,4,sensor_dropout
