seed,log10_rate_proxy,log10_mean_field_t,rate_trend_per_1000s,saturation_duty,field_variability,log10_max_dipole,log10_inertia_scale,log10_elapsed_s,label_log10_gain_ratio
1007,-1.891872336e+00,-4.598236207e+00,5.544965432e+00,0.000000000e+00,2.370992670e-03,-7.413571811e-01,-1.833401973e+00,2.940018155e+00,-2.857142857e-01
1007,-1.902292158e+00,-4.600146248e+00,-7.200353785e+00,0.000000000e+00,2.708890659e-03,-7.413571811e-01,-1.833401973e+00,2.954724791e+00,-2.857142857e-01
1007,-2.001411914e+00,-4.602295565e+00,2.495854301e+00,0.000000000e+00,3.005924437e-03,-7.413571811e-01,-1.833401973e+00,2.968949681e+00,-2.857142857e-01
1007,-1.995827832e+00,-4.604650993e+00,-1.922576871e+00,0.000000000e+00,3.255851482e-03,-7.413571811e-01,-1.833401973e+00,2.982723388e+00,-2.857142857e-01
1007,-1.979454000e+00,-4.607174785e+00,2.620190119e+00,0.000000000e+00,3.452692847e-03,-7.413571811e-01,-1.833401973e+00,2.996073654e+00,-2.857142857e-01
1007,-1.951018615e+00,-4.609824852e+00,-2.649193526e+00,0.000000000e+00,3.590875120e-03,-7.413571811e-01,-1.833401973e+00,3.009025742e+00,-2.857142857e-01
1007,-2.042666567e+00,-4.612555129e+00,-1.633209341e+00,0.000000000e+00,3.665411396e-03,-7.413571811e-01,-1.833401973e+00,3.021602716e+00,-2.857142857e-01
1007,-2.000374095e+00,-4.615316092e+00,3.355702561e+00,0.000000000e+00,3.672116770e-03,-7.413571811e-01,-1.833401973e+00,3.033825694e+00,-2.857142857e-01
1007,-2.004376159e+00,-4.618055451e+00,-1.781009975e+00,0.000000000e+00,3.607851072e-03,-7.413571811e-01,-1.833401973e+00,3.045714059e+00,-2.857142857e-01
1007,-1.986314922e+00,-4.620719025e+00,2.290321459e+00,0.000000000e+00,3.470777355e-03,-7.413571811e-01,-1.833401973e+00,3.057285644e+00,-2.857142857e-01
1007,-2.008965780e+00,-4.623251816e+00,-4.155869095e+00,0.000000000e+00,3.260619898e-03,-7.413571811e-01,-1.833401973e+00,3.068556895e+00,-2.857142857e-01
1007,-2.052743253e+00,-4.625599267e+00,2.697732294e+00,0.000000000e+00,2.978901547e-03,-7.413571811e-01,-1.833401973e+00,3.079543007e+00,-2.857142857e-01
1007,-1.996738163e+00,-4.627708674e+00,-7.697831813e-02,0.000000000e+00,2.629138949e-03,-7.413571811e-01,-1.833401973e+00,3.090258053e+00,-2.857142857e-01
1007,-2.016845626e+00,-4.629530712e+00,-5.812673041e-01,0.000000000e+00,2.216980406e-03,-7.413571811e-01,-1.833401973e+00,3.100715087e+00,-2.857142857e-01
1007,-2.003131990e+00,-4.631021000e+00,8.000386002e-01,0.000000000e+00,1.750301563e-03,-7.413571811e-01,-1.833401973e+00,3.110926242e+00,-2.857142857e-01
1007,-2.041758632e+00,-4.632141632e+00,-2.573558836e+00,0.000000000e+00,1.239423300e-03,-7.413571811e-01,-1.833401973e+00,3.120902818e+00,-2.857142857e-01
1007,-2.048558624e+00,-4.632862570e+00,2.756666900e+00,0.000000000e+00,6.988064961e-04,-7.413571811e-01,-1.833401973e+00,3.130655349e+00,-2.857142857e-01
1007,-1.997335771e+00,-4.633162812e+00,-7.246984247e-01,0.000000000e+00,1.873487401e-04,-7.413571811e-01,-1.833401973e+00,3.140193679e+00,-2.857142857e-01
1007,-2.030812398e+00,-4.633031252e+00,-7.288234272e-01,0.000000000e+00,4.870203048e-04,-7.413571811e-01,-1.833401973e+00,3.149527014e+00,-2.857142857e-01
1007,-2.020175450e+00,-4.632467152e+00,6.829122380e-01,0.000000000e+00,1.045504286e-03,-7.413571811e-01,-1.833401973e+00,3.158663981e+00,-2.857142857e-01
1007,-2.032445354e+00,-4.631480200e+00,-1.853819359e+00,0.000000000e+00,1.593270481e-03,-7.413571811e-01,-1.833401973e+00,3.167612673e+00,-2.857142857e-01
1007,-2.053027061e+00,-4.630090152e+00,1.495485752e+00,0.000000000e+00,2.110324016e-03,-7.413571811e-01,-1.833401973e+00,3.176380692e+00,-2.857142857e-01
1007,-2.017015246e+00,-4.628326074e+00,8.140059508e-02,0.000000000e+00,2.583710267e-03,-7.413571811e-01,-1.833401973e+00,3.184975191e+00,-2.857142857e-01
1007,-2.059788937e+00,-4.626225252e+00,-1.480040193e+00,0.000000000e+00,3.002952184e-03,-7.413571811e-01,-1.833401973e+00,3.193402903e+00,-2.857142857e-01
1007,-2.063619122e+00,-4.623831857e+00,4.051309348e-01,0.000000000e+00,3.359707742e-03,-7.413571811e-01,-1.833401973e+00,3.201670180e+00,-2.857142857e-01
1007,-2.057490891e+00,-4.621195448e+00,-5.972285584e-01,0.000000000e+00,3.647771844e-03,-7.413571811e-01,-1.833401973e+00,3.209783015e+00,-2.857142857e-01
1007,-2.086000630e+00,-4.618369407e+00,-7.663567802e-01,0.000000000e+00,3.863054073e-03,-7.413571811e-01,-1.833401973e+00,3.217747073e+00,-2.857142857e-01
1007,-2.066083410e+00,-4.615409406e+00,1.371443468e+00,0.000000000e+00,4.003478809e-03,-7.413571811e-01,-1.833401973e+00,3.225567713e+00,-2.857142857e-01
1007,-2.071128201e+00,-4.612371964e+00,-1.410980229e+00,0.000000000e+00,4.068812953e-03,-7.413571811e-01,-1.833401973e+00,3.233250010e+00,-2.857142857e-01
1007,-2.114531690e+00,-4.609313146e+00,-8.570422118e-01,0.000000000e+00,4.060441942e-03,-7.413571811e-01,-1.833401973e+00,3.240798771e+00,-2.857142857e-01
1007,-2.119445841e+00,-4.606287446e+00,3.286075530e-01,0.000000000e+00,3.981117944e-03,-7.413571811e-01,-1.833401973e+00,3.248218561e+00,-2.857142857e-01
1007,-2.118655024e+00,-4.603346858e+00,-8.105491218e-01,0.000000000e+00,3.834702233e-03,-7.413571811e-01,-1.833401973e+00,3.255513713e+00,-2.857142857e-01
1007,-2.146208848e+00,-4.600540138e+00,-4.541014811e-01,0.000000000e+00,3.625919681e-03,-7.413571811e-01,-1.833401973e+00,3.262688344e+00,-2.857142857e-01
1007,-2.136452776e+00,-4.597912243e+00,6.963951711e-01,0.000000000e+00,3.360138444e-03,-7.413571811e-01,-1.833401973e+00,3.269746373e+00,-2.857142857e-01
1007,-2.150590483e+00,-4.595503925e+00,-1.156780725e+00,0.000000000e+00,3.043183474e-03,-7.413571811e-01,-1.833401973e+00,3.276691529e+00,-2.857142857e-01
1007,-2.174256063e+00,-4.593351451e+00,-8.175088257e-01,0.000000000e+00,2.681189340e-03,-7.413571811e-01,-1.833401973e+00,3.283527365e+00,-2.857142857e-01
1007,-2.188491876e+00,-4.591486428e+00,1.367023737e-01,0.000000000e+00,2.280497659e-03,-7.413571811e-01,-1.833401973e+00,3.290257269e+00,-2.857142857e-01
1007,-2.183701476e+00,-4.589935705e+00,-2.520086826e-02,0.000000000e+00,1.847612452e-03,-7.413571811e-01,-1.833401973e+00,3.296884476e+00,-2.857142857e-01
1007,-2.208075214e+00,-4.588721325e+00,-1.027340025e+00,0.000000000e+00,1.389268578e-03,-7.413571811e-01,-1.833401973e+00,3.303412071e+00,-2.857142857e-01
1007,-2.201780773e+00,-4.587860502e+00,7.644002173e-01,0.000000000e+00,9.129206216e-04,-7.413571811e-01,-1.833401973e+00,3.309843005e+00,-2.857142857e-01
1007,-2.202460010e+00,-4.587365620e+00,-7.150652859e-01,0.000000000e+00,4.308090787e-04,-7.413571811e-01,-1.833401973e+00,3.316180099e+00,-2.857142857e-01
1007,-2.220935102e+00,-4.587244227e+00,-3.154183997e-01,0.000000000e+00,1.567881803e-04,-7.413571811e-01,-1.833401973e+00,3.322426052e+00,-2.857142857e-01
1007,-2.238813196e+00,-4.587499013e+00,-6.942390803e-01,0.000000000e+00,6.026113985e-04,-7.413571811e-01,-1.833401973e+00,3.328583450e+00,-2.857142857e-01
1007,-2.238654620e+00,-4.588127778e+00,8.632357434e-01,0.000000000e+00,1.090002011e-03,-7.413571811e-01,-1.833401973e+00,3.334654767e+00,-2.857142857e-01
1007,-2.225841015e+00,-4.589123379e+00,-6.597902792e-01,0.000000000e+00,1.568564754e-03,-7.413571811e-01,-1.833401973e+00,3.340642378e+00,-2.857142857e-01
1007,-2.243811064e+00,-4.590473655e+00,-1.415432465e-01,0.000000000e+00,2.028739568e-03,-7.413571811e-01,-1.833401973e+00,3.346548559e+00,-2.857142857e-01
1007,-2.236596829e+00,-4.592161346e+00,3.532814809e-01,0.000000000e+00,2.463030304e-03,-7.413571811e-01,-1.833401973e+00,3.352375495e+00,-2.857142857e-01
1007,-2.242656667e+00,-4.594164007e+00,-4.397890420e-01,0.000000000e+00,2.864258360e-03,-7.413571811e-01,-1.833401973e+00,3.358125285e+00,-2.857142857e-01
1007,-2.244432843e+00,-4.596453938e+00,1.914729822e-01,0.000000000e+00,3.225297019e-03,-7.413571811e-01,-1.833401973e+00,3.363799945e+00,-2.857142857e-01
1007,-2.253743430e+00,-4.598998144e+00,-6.580717109e-01,0.000000000e+00,3.539051527e-03,-7.413571811e-01,-1.833401973e+00,3.369401414e+00,-2.857142857e-01
1007,-2.254056499e+00,-4.601758356e+00,8.926264001e-01,0.000000000e+00,3.798527051e-03,-7.413571811e-01,-1.833401973e+00,3.374931554e+00,-2.857142857e-01
1007,-2.234955857e+00,-4.604691135e+00,-2.265445799e-01,0.000000000e+00,3.996954776e-03,-7.413571811e-01,-1.833401973e+00,3.380392160e+00,-2.857142857e-01
1007,-2.247188679e+00,-4.607748105e+00,-2.789408604e-01,0.000000000e+00,4.127970203e-03,-7.413571811e-01,-1.833401973e+00,3.385784959e+00,-2.857142857e-01
1007,-2.236593226e+00,-4.610876330e+00,5.810347606e-01,0.000000000e+00,4.185841713e-03,-7.413571811e-01,-1.833401973e+00,3.391111614e+00,-2.857142857e-01
1007,-2.239656824e+00,-4.614018892e+00,-4.698105697e-01,0.000000000e+00,4.165745481e-03,-7.413571811e-01,-1.833401973e+00,3.396373728e+00,-2.857142857e-01
1007,-2.241336723e+00,-4.617115683e+00,5.258383962e-01,0.000000000e+00,4.064078164e-03,-7.413571811e-01,-1.833401973e+00,3.401572846e+00,-2.857142857e-01
1007,-2.232277006e+00,-4.620104447e+00,-2.864328699e-01,0.000000000e+00,3.878792441e-03,-7.413571811e-01,-1.833401973e+00,3.406710459e+00,-2.857142857e-01
1007,-2.241773195e+00,-4.622922067e+00,-8.493154265e-02,0.000000000e+00,3.609733689e-03,-7.413571811e-01,-1.833401973e+00,3.411788005e+00,-2.857142857e-01
1007,-2.223086920e+00,-4.625506098e+00,8.290962757e-01,0.000000000e+00,3.258950426e-03,-7.413571811e-01,-1.833401973e+00,3.416806872e+00,-2.857142857e-01
1008,-5.447774952e-01,-4.398413574e+00,-2.331513604e+00,9.833333333e-01,1.444444950e-03,-4.553305009e-01,-1.648659164e+00,1.785329835e+00,2.857142857e-01
1008,-6.165451595e-01,-4.397990693e+00,-2.850469032e+00,1.000000000e+00,4.948327945e-04,-4.553305009e-01,-1.648659164e+00,1.959041392e+00,2.857142857e-01
1008,-7.131726278e-01,-4.398800092e+00,-3.089248263e+00,9.833333333e-01,1.942590542e-03,-4.553305009e-01,-1.648659164e+00,2.082785370e+00,2.857142857e-01
1008,-8.036777089e-01,-4.400842472e+00,-3.941356994e+00,5.833333333e-01,3.560915722e-03,-4.553305009e-01,-1.648659164e+00,2.178976947e+00,2.857142857e-01
1008,-9.404252352e-01,-4.404117770e+00,-4.147981990e+00,1.000000000e-01,5.191960505e-03,-4.553305009e-01,-1.648659164e+00,2.257678575e+00,2.857142857e-01
1008,-1.045683701e+00,-4.408624698e+00,-4.576791958e+00,0.000000000e+00,6.824037121e-03,-4.553305009e-01,-1.648659164e+00,2.324282455e+00,2.857142857e-01
1008,-1.203087042e+00,-4.414359957e+00,-4.529833586e+00,0.000000000e+00,8.451590924e-03,-4.553305009e-01,-1.648659164e+00,2.382017043e+00,2.857142857e-01
1008,-1.325392641e+00,-4.421317050e+00,-3.356881675e+00,0.000000000e+00,1.006863440e-02,-4.553305009e-01,-1.648659164e+00,2.432969291e+00,2.857142857e-01
1008,-1.404814641e+00,-4.429484622e+00,-5.461870319e+00,0.000000000e+00,1.166703078e-02,-4.553305009e-01,-1.648659164e+00,2.478566496e+00,2.857142857e-01
1008,-1.507196437e+00,-4.438844178e+00,-3.151606381e-01,0.000000000e+00,1.323531638e-02,-4.553305009e-01,-1.648659164e+00,2.519827994e+00,2.857142857e-01
1008,-1.618224455e+00,-4.449367032e+00,-5.443195667e+00,0.000000000e+00,1.475745660e-02,-4.553305009e-01,-1.648659164e+00,2.557507202e+00,2.857142857e-01
1008,-1.690033381e+00,-4.461010281e+00,-1.161270328e+00,0.000000000e+00,1.621137191e-02,-4.553305009e-01,-1.648659164e+00,2.592176757e+00,2.857142857e-01
1008,-1.713914151e+00,-4.473711582e+00,-1.024147686e+00,0.000000000e+00,1.756717648e-02,-4.553305009e-01,-1.648659164e+00,2.624282096e+00,2.857142857e-01
1008,-1.697569789e+00,-4.487382509e+00,2.643846686e+00,0.000000000e+00,1.878514583e-02,-4.553305009e-01,-1.648659164e+00,2.654176542e+00,2.857142857e-01
1008,-1.767527282e+00,-4.501900321e+00,-4.045968658e+00,0.000000000e+00,1.981354311e-02,-4.553305009e-01,-1.648659164e+00,2.682145076e+00,2.857142857e-01
1008,-1.768746660e+00,-4.517098138e+00,2.670968571e+00,0.000000000e+00,2.058662855e-02,-4.553305009e-01,-1.648659164e+00,2.708420900e+00,2.857142857e-01
1008,-1.736880434e+00,-4.532753890e+00,-8.420888014e-01,0.000000000e+00,2.102349213e-02,-4.553305009e-01,-1.648659164e+00,2.733197265e+00,2.857142857e-01
1008,-1.723364532e+00,-4.548579032e+00,2.266205759e+00,0.000000000e+00,2.102879957e-02,-4.553305009e-01,-1.648659164e+00,2.756636108e+00,2.857142857e-01
1008,-1.673154047e+00,-4.564209038e+00,-1.550786813e-01,0.000000000e+00,2.049706522e-02,-4.553305009e-01,-1.648659164e+00,2.778874472e+00,2.857142857e-01
1008,-1.716962675e+00,-4.579199049e+00,-1.469156433e+00,0.000000000e+00,1.932243408e-02,-4.553305009e-01,-1.648659164e+00,2.800029359e+00,2.857142857e-01
1008,-1.717917832e+00,-4.593029434e+00,1.136117647e+00,0.000000000e+00,1.741568600e-02,-4.553305009e-01,-1.648659164e+00,2.820201459e+00,2.857142857e-01
1008,-1.684716375e+00,-4.605126732e+00,2.420973123e-01,0.000000000e+00,1.472862206e-02,-4.553305009e-01,-1.648659164e+00,2.839478047e+00,2.857142857e-01
1008,-1.702323905e+00,-4.614904114e+00,-9.009632926e-01,0.000000000e+00,1.128307056e-02,-4.553305009e-01,-1.648659164e+00,2.857935265e+00,2.857142857e-01
1008,-1.714515531e+00,-4.621821005e+00,-1.017402817e-01,0.000000000e+00,7.201461765e-03,-4.553305009e-01,-1.648659164e+00,2.875639937e+00,2.857142857e-01
1008,-1.719343942e+00,-4.625453823e+00,-6.016394446e-01,0.000000000e+00,2.804510837e-03,-4.553305009e-01,-1.648659164e+00,2.892651034e+00,2.857142857e-01
1009,-9.678044630e-01,-4.604416195e+00,-2.683068574e+00,9.500000000e-01,3.813945679e-03,-1.029177683e+00,-2.003064829e+00,1.785329835e+00,-2.857142857e-01
1009,-1.075302164e+00,-4.601046655e+00,-3.095143919e+00,9.333333333e-01,5.164137466e-03,-1.029177683e+00,-2.003064829e+00,1.959041392e+00,-2.857142857e-01
1009,-1.195936372e+00,-4.596721147e+00,-3.619569728e+00,8.000000000e-01,6.342086638e-03,-1.029177683e+00,-2.003064829e+00,2.082785370e+00,-2.857142857e-01
1009,-1.275023843e+00,-4.591581721e+00,-3.770997185e+00,4.000000000e-01,7.320200163e-03,-1.029177683e+00,-2.003064829e+00,2.178976947e+00,-2.857142857e-01
1009,-1.322952791e+00,-4.585785622e+00,-3.086980600e+00,1.000000000e-01,8.083438531e-03,-1.029177683e+00,-2.003064829e+00,2.257678575e+00,-2.857142857e-01
1009,-1.381227085e+00,-4.579496911e+00,-1.512180861e+00,1.000000000e-01,8.627648415e-03,-1.029177683e+00,-2.003064829e+00,2.324282455e+00,-2.857142857e-01
1009,-1.413644844e+00,-4.572879173e+00,-5.063543804e-02,6.666666667e-02,8.957592212e-03,-1.029177683e+00,-2.003064829e+00,2.382017043e+00,-2.857142857e-01
1009,-1.411279423e+00,-4.566089697e+00,9.436381276e-01,8.333333333e-02,9.084746470e-03,-1.029177683e+00,-2.003064829e+00,2.432969291e+00,-2.857142857e-01
1009,-1.407026808e+00,-4.559275287e+00,7.969820005e-01,8.333333333e-02,9.025136776e-03,-1.029177683e+00,-2.003064829e+00,2.478566496e+00,-2.857142857e-01
1009,-1.404901382e+00,-4.552569595e+00,1.297377171e-01,6.666666667e-02,8.797422964e-03,-1.029177683e+00,-2.003064829e+00,2.519827994e+00,-2.857142857e-01
1009,-1.361728521e+00,-4.546091753e+00,-1.908543179e-01,1.166666667e-01,8.421351577e-03,-1.029177683e+00,-2.003064829e+00,2.557507202e+00,-2.857142857e-01
1009,-1.376711861e+00,-4.539946014e+00,-5.410638934e-01,1.333333333e-01,7.916607052e-03,-1.029177683e+00,-2.003064829e+00,2.592176757e+00,-2.857142857e-01
1009,-1.390850193e+00,-4.534222116e+00,5.870941805e-02,1.166666667e-01,7.302035146e-03,-1.029177683e+00,-2.003064829e+00,2.624282096e+00,-2.857142857e-01
1009,-1.398101862e+00,-4.528996109e+00,6.314650698e-01,1.000000000e-01,6.595181755e-03,-1.029177683e+00,-2.003064829e+00,2.654176542e+00,-2.857142857e-01
1009,-1.418436238e+00,-4.524331438e+00,-1.523923072e-01,1.000000000e-01,5.812081642e-03,-1.029177683e+00,-2.003064829e+00,2.682145076e+00,-2.857142857e-01
1009,-1.435740622e+00,-4.520280120e+00,8.944700284e-01,6.666666667e-02,4.967238635e-03,-1.029177683e+00,-2.003064829e+00,2.708420900e+00,-2.857142857e-01
1009,-1.447634463e+00,-4.516883902e+00,-2.533340685e-01,5.000000000e-02,4.073761174e-03,-1.029177683e+00,-2.003064829e+00,2.733197265e+00,-2.857142857e-01
1009,-1.461661575e+00,-4.514175327e+00,7.752166332e-01,1.666666667e-02,3.143676461e-03,-1.029177683e+00,-2.003064829e+00,2.756636108e+00,-2.857142857e-01
1009,-1.473674277e+00,-4.512178653e+00,-1.485097400e-01,0.000000000e+00,2.188695228e-03,-1.029177683e+00,-2.003064829e+00,2.778874472e+00,-2.857142857e-01
1009,-1.486064942e+00,-4.510910603e+00,8.743141927e-01,0.000000000e+00,1.223642517e-03,-1.029177683e+00,-2.003064829e+00,2.800029359e+00,-2.857142857e-01
1009,-1.500522294e+00,-4.510380925e+00,-6.650553680e-02,0.000000000e+00,3.310378730e-04,-1.029177683e+00,-2.003064829e+00,2.820201459e+00,-2.857142857e-01
1009,-1.516644634e+00,-4.510592759e+00,6.957975319e-01,0.000000000e+00,8.148952539e-04,-1.029177683e+00,-2.003064829e+00,2.839478047e+00,-2.857142857e-01
1009,-1.525746117e+00,-4.511542806e+00,-2.728821725e-01,0.000000000e+00,1.769195398e-03,-1.029177683e+00,-2.003064829e+00,2.857935265e+00,-2.857142857e-01
1009,-1.531380047e+00,-4.513221312e+00,-1.649143910e-01,0.000000000e+00,2.722091172e-03,-1.029177683e+00,-2.003064829e+00,2.875639937e+00,-2.857142857e-01
1009,-1.518270725e+00,-4.515611848e+00,-2.647525300e-01,0.000000000e+00,3.652013205e-03,-1.029177683e+00,-2.003064829e+00,2.892651034e+00,-2.857142857e-01
1009,-1.521854222e+00,-4.518690916e+00,-4.319703085e-01,0.000000000e+00,4.547084017e-03,-1.029177683e+00,-2.003064829e+00,2.909020854e+00,-2.857142857e-01
1009,-1.519144186e+00,-4.522427381e+00,2.664824638e-01,0.000000000e+00,5.396035200e-03,-1.029177683e+00,-2.003064829e+00,2.924795996e+00,-2.857142857e-01
1009,-1.521516026e+00,-4.526781738e+00,2.524257397e-01,0.000000000e+00,6.186931698e-03,-1.029177683e+00,-2.003064829e+00,2.940018155e+00,-2.857142857e-01
1009,-1.528245318e+00,-4.531705265e+00,7.127655173e-02,0.000000000e+00,6.906773285e-03,-1.029177683e+00,-2.003064829e+00,2.954724791e+00,-2.857142857e-01
1009,-1.519864864e+00,-4.537139076e+00,2.211420196e-01,0.000000000e+00,7.541337854e-03,-1.029177683e+00,-2.003064829e+00,2.968949681e+00,-2.857142857e-01
1009,-1.505373473e+00,-4.543013161e+00,2.166222541e-01,0.000000000e+00,8.075177499e-03,-1.029177683e+00,-2.003064829e+00,2.982723388e+00,-2.857142857e-01
1009,-1.500722881e+00,-4.549245500e+00,1.471428666e-01,0.000000000e+00,8.491777842e-03,-1.029177683e+00,-2.003064829e+00,2.996073654e+00,-2.857142857e-01
1009,-1.500514648e+00,-4.555741373e+00,3.280368008e-01,0.000000000e+00,8.773919859e-03,-1.029177683e+00,-2.003064829e+00,3.009025742e+00,-2.857142857e-01
1009,-1.483732218e+00,-4.562393041e+00,3.697652889e-01,0.000000000e+00,8.904292313e-03,-1.029177683e+00,-2.003064829e+00,3.021602716e+00,-2.857142857e-01
1009,-1.475526775e+00,-4.569079993e+00,1.657067826e-01,0.000000000e+00,8.866398138e-03,-1.029177683e+00,-2.003064829e+00,3.033825694e+00,-2.857142857e-01
1009,-1.469990177e+00,-4.575669999e+00,4.254353949e-01,0.000000000e+00,8.645777298e-03,-1.029177683e+00,-2.003064829e+00,3.045714059e+00,-2.857142857e-01
1009,-1.455348699e+00,-4.582021187e+00,3.484923172e-01,0.000000000e+00,8.231527669e-03,-1.029177683e+00,-2.003064829e+00,3.057285644e+00,-2.857142857e-01
1009,-1.451929687e+00,-4.587985347e+00,2.487634209e-01,0.000000000e+00,7.618043274e-03,-1.029177683e+00,-2.003064829e+00,3.068556895e+00,-2.857142857e-01
1009,-1.441951340e+00,-4.593412558e+00,3.664810082e-01,0.000000000e+00,6.806812765e-03,-1.029177683e+00,-2.003064829e+00,3.079543007e+00,-2.857142857e-01
1009,-1.433150116e+00,-4.598157080e+00,2.837739975e-02,0.000000000e+00,5.808053253e-03,-1.029177683e+00,-2.003064829e+00,3.090258053e+00,-2.857142857e-01
1009,-1.427820949e+00,-4.602084240e+00,2.671458522e-01,0.000000000e+00,4.641956242e-03,-1.029177683e+00,-2.003064829e+00,3.100715087e+00,-2.857142857e-01
1009,-1.422153493e+00,-4.605077806e+00,-4.394464242e-02,0.000000000e+00,3.339622582e-03,-1.029177683e+00,-2.003064829e+00,3.110926242e+00,-2.857142857e-01
1009,-1.420919437e+00,-4.607047113e+00,1.443665349e-01,0.000000000e+00,1.946189507e-03,-1.029177683e+00,-2.003064829e+00,3.120902818e+00,-2.857142857e-01
1009,-1.418481682e+00,-4.607933119e+00,-6.002334851e-02,0.000000000e+00,5.851100841e-04,-1.029177683e+00,-2.003064829e+00,3.130655349e+00,-2.857142857e-01
1009,-1.423822944e+00,-4.607712559e+00,-1.066342916e-01,0.000000000e+00,1.095827160e-03,-1.029177683e+00,-2.003064829e+00,3.140193679e+00,-2.857142857e-01
1009,-1.425178158e+00,-4.606399613e+00,-1.184541792e-01,0.000000000e+00,2.484011256e-03,-1.029177683e+00,-2.003064829e+00,3.149527014e+00,-2.857142857e-01
1009,-1.436174714e+00,-4.604044831e+00,-3.372611263e-01,0.000000000e+00,3.810786408e-03,-1.029177683e+00,-2.003064829e+00,3.158663981e+00,-2.857142857e-01
1009,-1.448523266e+00,-4.600731473e+00,-4.062301101e-01,0.000000000e+00,5.012997471e-03,-1.029177683e+00,-2.003064829e+00,3.167612673e+00,-2.857142857e-01
1009,-1.459288442e+00,-4.596569801e+00,-4.942095618e-01,0.000000000e+00,6.055544887e-03,-1.029177683e+00,-2.003064829e+00,3.176380692e+00,-2.857142857e-01
1009,-1.478551258e+00,-4.591690108e+00,-6.239550618e-01,0.000000000e+00,6.915623279e-03,-1.029177683e+00,-2.003064829e+00,3.184975191e+00,-2.857142857e-01
1009,-1.494737344e+00,-4.586235321e+00,-7.005377997e-01,0.000000000e+00,7.580853730e-03,-1.029177683e+00,-2.003064829e+00,3.193402903e+00,-2.857142857e-01
1009,-1.516350477e+00,-4.580353943e+00,-7.562135447e-01,0.000000000e+00,8.047978754e-03,-1.029177683e+00,-2.003064829e+00,3.201670180e+00,-2.857142857e-01
1009,-1.540211209e+00,-4.574193908e+00,-8.072342138e-01,0.000000000e+00,8.321256379e-03,-1.029177683e+00,-2.003064829e+00,3.209783015e+00,-2.857142857e-01
1009,-1.565400198e+00,-4.567897643e+00,-8.273413204e-01,0.000000000e+00,8.410663729e-03,-1.029177683e+00,-2.003064829e+00,3.217747073e+00,-2.857142857e-01
1009,-1.586863113e+00,-4.561598473e+00,-8.187373063e-01,0.000000000e+00,8.330124628e-03,-1.029177683e+00,-2.003064829e+00,3.225567713e+00,-2.857142857e-01
1009,-1.614088646e+00,-4.555418273e+00,-8.084293384e-01,0.000000000e+00,8.095929784e-03,-1.029177683e+00,-2.003064829e+00,3.233250010e+00,-2.857142857e-01
1009,-1.639192338e+00,-4.549466196e+00,-7.929632477e-01,0.000000000e+00,7.725444493e-03,-1.029177683e+00,-2.003064829e+00,3.240798771e+00,-2.857142857e-01
1009,-1.660118239e+00,-4.543838259e+00,-7.454781931e-01,0.000000000e+00,7.236133529e-03,-1.029177683e+00,-2.003064829e+00,3.248218561e+00,-2.857142857e-01
1009,-1.684220657e+00,-4.538617538e+00,-6.672262037e-01,0.000000000e+00,6.644887559e-03,-1.029177683e+00,-2.003064829e+00,3.255513713e+00,-2.857142857e-01
1009,-1.708260042e+00,-4.533874780e+00,-5.893002202e-01,0.000000000e+00,5.967610582e-03,-1.029177683e+00,-2.003064829e+00,3.262688344e+00,-2.857142857e-01
1009,-1.727331802e+00,-4.529669244e+00,-5.333856639e-01,0.000000000e+00,5.219020119e-03,-1.029177683e+00,-2.003064829e+00,3.269746373e+00,-2.857142857e-01
1009,-1.742225536e+00,-4.526049642e+00,-4.847409921e-01,0.000000000e+00,4.412618077e-03,-1.029177683e+00,-2.003064829e+00,3.276691529e+00,-2.857142857e-01
1009,-1.758577852e+00,-4.523055078e+00,-4.136965841e-01,0.000000000e+00,3.560814708e-03,-1.029177683e+00,-2.003064829e+00,3.283527365e+00,-2.857142857e-01
1009,-1.775555319e+00,-4.520715917e+00,-3.536584893e-01,0.000000000e+00,2.675270676e-03,-1.029177683e+00,-2.003064829e+00,3.290257269e+00,-2.857142857e-01
1009,-1.787698010e+00,-4.519054533e+00,-3.269426982e-01,0.000000000e+00,1.767952125e-03,-1.029177683e+00,-2.003064829e+00,3.296884476e+00,-2.857142857e-01
1009,-1.794903614e+00,-4.518085914e+00,-2.533711803e-01,0.000000000e+00,8.578821967e-04,-1.029177683e+00,-2.003064829e+00,3.303412071e+00,-2.857142857e-01
1009,-1.805043773e+00,-4.517818103e+00,-2.219516706e-01,0.000000000e+00,2.657978364e-04,-1.029177683e+00,-2.003064829e+00,3.309843005e+00,-2.857142857e-01
1009,-1.813550602e+00,-4.518252466e+00,-2.246266677e-01,0.000000000e+00,1.070579870e-03,-1.029177683e+00,-2.003064829e+00,3.316180099e+00,-2.857142857e-01
1009,-1.817258181e+00,-4.519383788e+00,-1.229944294e-01,0.000000000e+00,1.978293579e-03,-1.029177683e+00,-2.003064829e+00,3.322426052e+00,-2.857142857e-01
1009,-1.821003595e+00,-4.521200191e+00,-1.774671991e-01,0.000000000e+00,2.873871824e-03,-1.029177683e+00,-2.003064829e+00,3.328583450e+00,-2.857142857e-01
1009,-1.824005947e+00,-4.523682890e+00,-7.242705374e-02,0.000000000e+00,3.742001129e-03,-1.029177683e+00,-2.003064829e+00,3.334654767e+00,-2.857142857e-01
